"ENTITY_CD","ENTITY_NAME","YEAR","NUM_FREE_LUNCH","PER_FREE_LUNCH","NUM_REDUCED_LUNCH","PER_REDUCED_LUNCH"
"343000860998","ACADEMY OF THE CITY CHARTER SCHOOL","2016","239","57","59","14"
"353100010000","NEW YORK CITY GEOGRAPHIC DISTRICT #31","2016","27952","48","4275","7"
"353100010001","PS 1 TOTTENVILLE","2016","142","31","23","5"
"353100010002","IS 2 GEORGE L EGBERT","2016","459","57","84","10"
"353100010003","PS 3 MARGARET GIOIOSA SCHOOL (THE)","2016","190","22","60","7"
"353100010004","PS 4 MAURICE WOLLIN","2016","223","31","58","8"
"353100010005","PS 5 HUGUENOT","2016","36","14","10","4"
"353100010006","PS 6 CPL ALLAN F KIVLEHAN SCHOOL","2016","156","26","58","10"
"353100010007","IS 7 ELIAS BERNSTEIN","2016","310","26","102","9"
"353100010008","PS 8 SHIRLEE SOLOMON","2016","157","29","34","6"
"353100010009","NAPLES STREET ELEMENTARY SCHOOL","2016","68","38","14","8"
"353100010010","FORT HILL COLLABORATIVE ELEMENTARY SCHOOL","2016","84","90","2","2"
"353100010011","PS 11 THOMAS DONGAN SCHOOL","2016","173","70","18","7"
"353100010013","PS 13 M L LINDENMEYER","2016","441","53","12","1"
"353100010016","PS 16 JOHN J DRISCOLL","2016","514","91","25","4"
"353100010018","PS 18 JOHN G WHITTIER","2016","478","83","10","2"
"353100010019","PS 19 CURTIS SCHOOL (THE)","2016","447","71","8","1"
"353100010020","PS 20 PORT RICHMOND","2016","470","96","9","2"
"353100010021","PS 21 MARGARET EMERY-ELM PARK","2016","299","73","5","1"
"353100010022","PS 22 GRANITEVILLE","2016","832","81","75","7"
"353100010023","PS 23 RICHMONDTOWN","2016","127","27","18","4"
"353100010024","IS 24 MYRA S BARNES","2016","361","28","76","6"
"353100010026","PS 26 CARTERET SCHOOL (THE)","2016","98","45","19","9"
"353100010027","IS 27 ANNING S PRALL","2016","631","60","75","7"
"353100010028","EAGLE ACADEMY OF STATEN ISLAND","2016","89","70","11","9"
"353100010029","PS 29 BARDWELL","2016","268","39","58","8"
"353100010030","PS 30 WESTERLEIGH","2016","204","27","67","9"
"353100010031","PS 31 WILLIAM T DAVIS","2016","363","84","1","0"
"353100010032","PS 32 GIFFORD SCHOOL (THE)","2016","174","27","39","6"
"353100010034","IS 34 TOTTENVILLE","2016","294","25","96","8"
"353100010035","PS 35 CLOVE VALLEY SCHOOL (THE)","2016","110","29","30","8"
"353100010036","PS 36 J C DRUMGOOLE","2016","221","26","58","7"
"353100010038","PS 38 GEORGE CROMWELL","2016","192","56","29","8"
"353100010039","PS 39 FRANCIS J MURPHY JR","2016","311","60","36","7"
"353100010041","PS 41 NEW DORP","2016","356","54","68","10"
"353100010042","PS 42 ELTINGVILLE","2016","250","27","80","9"
"353100010044","PS 44 THOMAS C BROWN","2016","820","91","24","3"
"353100010045","PS 45 JOHN TYLER","2016","581","67","64","7"
"353100010046","PS 46 ALBERT V MANISCALCO","2016","204","74","22","8"
"353100010048","PS 48 WILLIAM C WILCOX","2016","321","34","73","8"
"353100010049","IS 49 BERTHA A DREYFUS","2016","624","80","40","5"
"353100010050","PS 50 FRANK HANKINSON","2016","192","24","68","9"
"353100010051","IS 51 EDWIN MARKHAM","2016","861","68","81","6"
"353100010052","PS 52 JOHN C THOMPSON","2016","233","51","50","11"
"353100010053","PS 53 BAY TERRACE","2016","209","30","80","12"
"353100010054","PS 54 CHARLES W LENG","2016","370","52","69","10"
"353100010055","PS 55 HENRY M BOEHM","2016","156","26","42","7"
"353100010056","PS 56 LOUIS DESARIO SCHOOL (THE)","2016","157","27","62","11"
"353100010057","PS 57 HUBERT H HUMPHREY","2016","489","77","4","1"
"353100010058","SPACE SHUTTLE COLUMBIA SCHOOL","2016","299","41","70","10"
"353100010059","HARBOR VIEW SCHOOL (THE)","2016","68","49","17","12"
"353100010060","PS 60 ALICE AUSTEN","2016","419","49","86","10"
"353100010061","IS 61 WILLIAM A MORRIS","2016","807","72","57","5"
"353100010062","KATHLEEN GRIMM SCHOOL FOR LEADERSHIP","2016","16","29","4","7"
"353100010063","MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING","2016","136","31","46","10"
"353100010065","PS 65 ACADEMY OF INNOVATIVE LEARNING (THE)","2016","178","49","39","11"
"353100010069","PS 69 DANIEL D TOMPKINS","2016","436","47","75","8"
"353100010072","IS 72 ROCCO LAURIE","2016","648","49","188","14"
"353100010074","PS 74 FUTURE LEADERS ELEMENTARY SCHOOL","2016","278","87","12","4"
"353100010075","IS 75 FRANK D PAULO","2016","372","27","112","8"
"353100010078","PS 78","2016","756","94","16","2"
"353100010861","STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP","2016","608","69","96","11"
"353100011047","CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES","2016","155","31","43","9"
"353100011064","GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL","2016","161","34","55","12"
"353100011080","MICHAEL J PETRIDES SCHOOL (THE)","2016","499","39","133","10"
"353100011440","NEW DORP HIGH SCHOOL","2016","1463","51","194","7"
"353100011445","PORT RICHMOND HIGH SCHOOL","2016","947","64","93","6"
"353100011450","CURTIS HIGH SCHOOL","2016","1667","66","192","8"
"353100011455","TOTTENVILLE HIGH SCHOOL","2016","961","25","218","6"
"353100011460","SUSAN E WAGNER HIGH SCHOOL","2016","1516","45","297","9"
"353100011470","CONCORD HIGH SCHOOL","2016","78","58","1","1"
"353100011600","RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL","2016","408","62","39","6"
"353100011605","STATEN ISLAND TECHNICAL HIGH SCHOOL","2016","331","26","145","11"
"353100860959","JOHN W LAVELLE PREPARATORY CHARTER SCHOOL","2016","278","56","59","12"
"353100860964","STATEN ISLAND COMMUNITY CHARTER SCHOOL","2016","245","76","32","10"
"353100860984","NEW WORLD PREPARATORY CHARTER SCHOOL","2016","323","86","30","8"
"353100861083","NEW VENTURES CHARTER SCHOOL","2016","0","0","0","0"
"400301060000","LEWISTON-PORTER CENTRAL SCHOOL DISTRICT","2016","368","18","86","4"
"400301060002","PRIMARY EDUCATION CENTER","2016","84","19","18","4"
"400301060003","INTERMEDIATE EDUCATION CENTER","2016","82","21","22","6"
"400301060005","LEWISTON PORTER MIDDLE SCHOOL","2016","75","16","18","4"
"400301060006","LEWISTON PORTER SENIOR HIGH SCHOOL","2016","127","17","28","4"
"400400010000","LOCKPORT CITY SCHOOL DISTRICT","2016","2280","49","310","7"
"400400010001","ANNA MERRITT ELEMENTARY SCHOOL","2016","248","69","16","4"
"400400010002","CHARLES A UPSON ELEMENTARY SCHOOL","2016","306","60","28","5"
"400400010005","GEORGE SOUTHARD ELEMENTARY SCHOOL","2016","213","44","39","8"
"400400010007","ROY KELLEY ELEMENTARY SCHOOL","2016","223","50","36","8"
"400400010009","EMMET BELKNAP INTERMEDIATE SCHOOL","2016","317","50","52","8"
"400400010010","NORTH PARK JUNIOR HIGH SCHOOL","2016","344","48","49","7"
"400400010011","LOCKPORT HIGH SCHOOL","2016","629","42","90","6"
"400601060000","NEWFANE CENTRAL SCHOOL DISTRICT","2016","459","30","193","13"
"400601060001","NEWFANE EARLY CHILDHOOD CENTER","2016","0","0","0","0"
"400601060002","NEWFANE ELEMENTARY SCHOOL","2016","174","37","66","14"
"400601060006","NEWFANE SENIOR HIGH SCHOOL","2016","132","23","68","12"
"400601060008","NEWFANE MIDDLE SCHOOL","2016","153","31","59","12"
"400701060000","NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT","2016","1148","32","211","6"
"400701060002","WEST STREET ELEMENTARY SCHOOL","2016","152","36","28","7"
"400701060003","TUSCARORA ELEMENTARY SCHOOL","2016","64","67","7","7"
"400701060004","COLONIAL VILLAGE ELEMENTARY SCHOOL","2016","221","53","35","8"
"400701060005","ERRICK ROAD ELEMENTARY SCHOOL","2016","93","16","17","3"
"400701060009","EDWARD TOWN MIDDLE SCHOOL","2016","273","32","54","6"
"400701060010","NIAGARA-WHEATFIELD SENIOR HIGH SCHOOL","2016","345","27","70","6"
"400701860890","NIAGARA CHARTER SCHOOL","2016","280","81","44","13"
"400800010000","NIAGARA FALLS CITY SCHOOL DISTRICT","2016","4647","70","320","5"
"400800010010","SEVENTY NINTH STREET SCHOOL","2016","248","58","22","5"
"400800010012","GERALDINE J MANN SCHOOL","2016","244","55","29","7"
"400800010015","HENRY J KALFAS MAGNET SCHOOL","2016","299","80","13","3"
"400800010020","HYDE PARK SCHOOL","2016","358","82","24","5"
"400800010021","MAPLE AVENUE SCHOOL","2016","173","56","23","7"
"400800010022","NIAGARA STREET SCHOOL","2016","475","87","28","5"
"400800010031","HARRY F ABATE ELEMENTARY SCHOOL","2016","486","81","25","4"
"400800010034","NIAGARA FALLS HIGH SCHOOL","2016","1222","63","83","4"
"400800010040","GASKILL PREPARATORY SCHOOL","2016","395","73","26","5"
"400800010041","LASALLE PREPARATORY SCHOOL","2016","367","65","23","4"
"400800010042","CATARACT ELEMENTARY SCHOOL","2016","380","81","24","5"
"400900010000","NORTH TONAWANDA CITY SCHOOL DISTRICT","2016","1292","37","240","7"
"400900010003","DRAKE SCHOOL","2016","127","40","18","6"
"400900010007","MEADOW SCHOOL","2016","309","49","50","8"
"400900010008","OHIO ELEMENTARY SCHOOL","2016","116","25","18","4"
"400900010009","SPRUCE SCHOOL","2016","191","50","33","9"
"400900010011","NORTH TONAWANDA HIGH SCHOOL","2016","355","31","82","7"
"400900010012","NORTH TONAWANDA MIDDLE SCHOOL","2016","194","37","39","7"
"401001060000","STARPOINT CENTRAL SCHOOL DISTRICT","2016","405","15","70","3"
"401001060001","STARPOINT HIGH SCHOOL","2016","115","14","24","3"
"401001060002","REGAN INTERMEDIATE SCHOOL","2016","107","17","17","3"
"401001060003","FRICANO PRIMARY SCHOOL","2016","86","15","16","3"
"401001060004","STARPOINT MIDDLE SCHOOL","2016","97","15","13","2"
"401201060000","ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT","2016","346","26","104","8"
"401201060001","ROYALTON-HARTLAND ELEMENTARY SCHOOL","2016","144","32","30","7"
"401201060003","ROYALTON-HARTLAND HIGH SCHOOL","2016","98","21","43","9"
"401201060004","ROYALTON-HARTLAND MIDDLE SCHOOL","2016","104","26","31","8"
"401301040000","BARKER CENTRAL SCHOOL DISTRICT","2016","273","37","72","10"
"401301040002","PRATT ELEMENTARY SCHOOL","2016","146","39","27","7"
"401301040003","BARKER JUNIOR/SENIOR HIGH SCHOOL","2016","127","35","45","12"
"401501060000","WILSON CENTRAL SCHOOL DISTRICT","2016","367","32","110","9"
"401501060002","WILSON ELEMENTARY SCHOOL","2016","175","39","42","9"
"401501060003","WILSON HIGH SCHOOL","2016","192","27","68","10"
"410401060000","ADIRONDACK CENTRAL SCHOOL DISTRICT","2016","541","45","107","9"
"410401060001","ADIRONDACK MIDDLE SCHOOL","2016","106","42","28","11"
"410401060002","WEST LEYDEN ELEMENTARY SCHOOL","2016","73","54","15","11"
"410401060003","FORESTPORT ELEMENTARY SCHOOL","2016","53","58","7","8"
"410401060004","BOONVILLE ELEMENTARY SCHOOL","2016","160","47","24","7"
"410401060005","ADIRONDACK HIGH SCHOOL","2016","149","38","33","8"
"410601040000","CAMDEN CENTRAL SCHOOL DISTRICT","2016","976","46","247","12"
"410601040002","MCCONNELLSVILLE ELEMENTARY SCHOOL","2016","109","45","26","11"
"410601040004","ANNSVILLE AREA SCHOOL","2016","97","59","18","11"
"410601040006","CAMDEN SENIOR HIGH SCHOOL","2016","272","40","77","11"
"410601040007","CAMDEN ELEMENTARY SCHOOL","2016","199","50","46","12"
"410601040010","CAMDEN MIDDLE SCHOOL","2016","299","46","80","12"
"411101060000","CLINTON CENTRAL SCHOOL DISTRICT","2016","251","20","26","2"
"411101060001","CLINTON ELEMENTARY SCHOOL","2016","110","20","25","4"
"411101060004","CLINTON MIDDLE SCHOOL","2016","63","20","1","0"
"411101060005","CLINTON SENIOR HIGH SCHOOL","2016","78","19","0","0"
"411501060000","NEW HARTFORD CENTRAL SCHOOL DISTRICT","2016","379","15","53","2"
"411501060001","NEW HARTFORD SENIOR HIGH SCHOOL","2016","81","13","8","1"
"411501060003","HUGHES ELEMENTARY SCHOOL","2016","44","9","8","2"
"411501060004","ROBERT L BRADLEY ELEMENTARY SCHOOL","2016","61","13","6","1"
"411501060005","MYLES ELEMENTARY SCHOOL","2016","97","26","17","5"
"411501060006","PERRY JUNIOR HIGH SCHOOL","2016","96","16","14","2"
"411504020000","NEW YORK MILLS UNION FREE SCHOOL DISTRICT","2016","192","35","44","8"
"411504020001","NEW YORK MILLS JUNIOR-SENIOR HIGH SCHOOL","2016","72","27","27","10"
"411504020003","NEW YORK MILLS ELEMENTARY SCHOOL","2016","120","43","17","6"
"411603040000","SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT","2016","328","32","65","6"
"411603040001","SAUQUOIT VALLEY ELEMENTARY SCHOOL","2016","157","39","21","5"
"411603040003","SAUQUOIT VALLEY HIGH SCHOOL","2016","76","25","23","7"
"411603040004","SAUQUOIT VALLEY MIDDLE SCHOOL","2016","95","31","21","7"
"411701040000","REMSEN CENTRAL SCHOOL DISTRICT","2016","191","44","34","8"
"411701040001","REMSEN ELEMENTARY SCHOOL","2016","106","47","14","6"
"411701040002","REMSEN JUNIOR-SENIOR HIGH SCHOOL","2016","85","40","20","10"
"411800010000","ROME CITY SCHOOL DISTRICT","2016","2892","56","330","6"
"411800010001","GANSEVOORT ELEMENTARY SCHOOL","2016","306","83","25","7"
"411800010008","BELLAMY ELEMENTARY SCHOOL","2016","371","78","19","4"
"411800010010","LYNDON H STROUGH MIDDLE SCHOOL","2016","417","52","46","6"
"411800010011","CLOUGH PREK CENTER","2016","0","0","0","0"
"411800010013","RIDGE MILLS ELEMENTARY SCHOOL","2016","115","39","12","4"
"411800010014","STOKES ELEMENTARY SCHOOL","2016","104","41","18","7"
"411800010015","JOHN E JOY ELEMENTARY SCHOOL","2016","106","50","15","7"
"411800010020","ROME FREE ACADEMY","2016","698","48","93","6"
"411800010023","LOUIS V DENTI ELEMENTARY SCHOOL","2016","340","63","47","9"
"411800010025","GEORGE R STALEY UPPER ELEMENTARY SCHOOL","2016","435","56","55","7"
"411902040000","WATERVILLE CENTRAL SCHOOL DISTRICT","2016","268","35","64","8"
"411902040001","MEMORIAL PARK ELEMENTARY SCHOOL","2016","168","41","35","9"
"411902040003","WATERVILLE JR/SR HIGH SCHOOL","2016","100","28","29","8"
"412000050000","SHERRILL CITY SCHOOL DISTRICT","2016","511","27","137","7"
"412000050001","J D GEORGE ELEMENTARY SCHOOL","2016","140","33","27","6"
"412000050004","VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL","2016","131","21","37","6"
"412000050005","W A WETTEL ELEMENTARY SCHOOL","2016","111","38","33","11"
"412000050006","E A MCALLISTER ELEMENTARY SCHOOL","2016","53","19","20","7"
"412000050007","VERNON-VERONA-SHERRILL MIDDLE SCHOOL","2016","76","29","20","8"
"412201060000","HOLLAND PATENT CENTRAL SCHOOL DISTRICT","2016","466","33","106","8"
"412201060001","HOLLAND PATENT MIDDLE SCHOOL","2016","111","33","24","7"
"412201060003","HOLLAND PATENT ELEMENTARY SCHOOL","2016","102","32","28","9"
"412201060005","GENERAL WILLIAM FLOYD ELEMENTARY SCHOOL","2016","119","43","24","9"
"412201060006","HOLLAND PATENT CENTRAL HIGH SCHOOL","2016","134","28","30","6"
"412300010000","UTICA CITY SCHOOL DISTRICT","2016","7640","78","312","3"
"412300010003","ALBANY ELEMENTARY SCHOOL","2016","487","77","26","4"
"412300010005","CHRISTOPHER COLUMBUS ELEMENTARY SCHOOL","2016","525","83","32","5"
"412300010006","GENERAL HERKIMER ELEMENTARY SCHOOL","2016","566","79","28","4"
"412300010009","HUGH R JONES ELEMENTARY SCHOOL","2016","263","60","20","5"
"412300010011","MARTIN LUTHER KING JR ELEMENTARY SCHOOL","2016","287","89","9","3"
"412300010012","WATSON WILLIAMS ELEMENTARY SCHOOL","2016","596","88","13","2"
"412300010014","THOMAS JEFFERSON ELEMENTARY SCHOOL","2016","466","78","9","2"
"412300010016","JOHN F HUGHES ELEMENTARY SCHOOL","2016","372","82","10","2"
"412300010018","KERNAN ELEMENTARY SCHOOL","2016","556","87","9","1"
"412300010022","JOHN F KENNEDY MIDDLE SCHOOL","2016","492","77","31","5"
"412300010023","SENATOR JAMES H DONOVAN MIDDLE SCHOOL","2016","590","83","22","3"
"412300010024","THOMAS R PROCTOR HIGH SCHOOL","2016","1953","72","83","3"
"412300010026","ROSCOE CONKLING ELEMENTARY SCHOOL","2016","487","82","20","3"
"412300861058","UTICA ACADEMY OF SCIENCE CHARTER SCHOOL","2016","202","60","46","14"
"412801040000","WESTMORELAND CENTRAL SCHOOL DISTRICT","2016","244","27","60","7"
"412801040002","WESTMORELAND ELEMENTARY SCHOOL","2016","95","30","18","6"
"412801040003","WESTMORELAND HIGH SCHOOL","2016","71","24","25","9"
"412801040004","WESTMORELAND MIDDLE SCHOOL","2016","78","25","17","6"
"412901040000","ORISKANY CENTRAL SCHOOL DISTRICT","2016","171","29","39","7"
"412901040002","N A WALBRAN ELEMENTARY SCHOOL","2016","104","35","18","6"
"412901040003","ORISKANY JUNIOR-SENIOR HIGH SCHOOL","2016","67","23","21","7"
"412902060000","WHITESBORO CENTRAL SCHOOL DISTRICT","2016","889","28","185","6"
"412902060002","MARCY ELEMENTARY SCHOOL","2016","93","30","20","6"
"412902060003","HARTS HILL SCHOOL","2016","47","13","19","5"
"412902060005","DEERFIELD ELEMENTARY SCHOOL","2016","105","36","15","5"
"412902060006","WHITESBORO MIDDLE SCHOOL","2016","136","27","27","5"
"412902060007","PARKWAY MIDDLE SCHOOL","2016","72","27","17","6"
"412902060008","WHITESBORO HIGH SCHOOL","2016","244","25","58","6"
"412902060009","WESTMORELAND ROAD ELEMENTARY SCHOOL","2016","192","45","29","7"
"420101060000","WEST GENESEE CENTRAL SCHOOL DISTRICT","2016","831","18","263","6"
"420101060001","EAST HILL ELEMENTARY SCHOOL","2016","79","21","19","5"
"420101060003","STONEHEDGE ELEMENTARY SCHOOL","2016","165","20","42","5"
"420101060005","ONONDAGA ROAD ELEMENTARY SCHOOL","2016","84","23","22","6"
"420101060006","SPLIT ROCK ELEMENTARY SCHOOL","2016","67","20","16","5"
"420101060008","WEST GENESEE MIDDLE SCHOOL","2016","120","17","43","6"
"420101060009","WEST GENESEE SENIOR HIGH SCHOOL","2016","260","16","100","6"
"420101060011","CAMILLUS MIDDLE SCHOOL","2016","56","13","21","5"
"420303060000","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","2016","2493","29","474","5"
"420303060001","ALLEN ROAD ELEMENTARY SCHOOL","2016","109","26","8","2"
"420303060002","KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL","2016","203","31","37","6"
"420303060003","CICERO ELEMENTARY SCHOOL","2016","112","19","14","2"
"420303060004","LAKESHORE ROAD ELEMENTARY SCHOOL","2016","95","18","12","2"
"420303060007","ROXBORO ROAD ELEMENTARY SCHOOL","2016","277","59","34","7"
"420303060008","SMITH ROAD ELEMENTARY SCHOOL","2016","226","38","27","5"
"420303060009","GILLETTE ROAD MIDDLE SCHOOL","2016","213","19","59","5"
"420303060010","NORTH SYRACUSE JUNIOR HIGH SCHOOL","2016","400","28","82","6"
"420303060011","ROXBORO ROAD MIDDLE SCHOOL","2016","386","45","73","8"
"420303060014","CICERO-NORTH SYRACUSE HIGH SCHOOL","2016","472","23","128","6"
"420303060015","MAIN STREET ELEMENTARY SCHOOL","2016","0","0","0","0"
"420401060000","EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT","2016","1047","32","256","8"
"420401060001","PARK HILL SCHOOL","2016","0","0","0","0"
"420401060002","FREMONT ELEMENTARY SCHOOL","2016","47","13","16","4"
"420401060003","EAST SYRACUSE ELEMENTARY SCHOOL","2016","190","57","43","13"
"420401060004","WOODLAND ELEMENTARY SCHOOL","2016","156","41","23","6"
"420401060005","EAST SYRACUSE-MINOA CENTRAL HIGH SCHOOL","2016","298","29","90","9"
"420401060009","MINOA ELEMENTARY SCHOOL","2016","111","29","25","7"
"420401060010","PINE GROVE MIDDLE SCHOOL","2016","245","34","59","8"
"420411060000","JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT","2016","477","16","86","3"
"420411060002","JAMESVILLE ELEMENTARY SCHOOL","2016","47","14","8","2"
"420411060003","MOSES DEWITT ELEMENTARY SCHOOL","2016","71","24","10","3"
"420411060004","TECUMSEH ELEMENTARY SCHOOL","2016","65","18","12","3"
"420411060005","JAMESVILLE-DEWITT MIDDLE SCHOOL","2016","144","15","26","3"
"420411060006","JAMESVILLE-DEWITT HIGH SCHOOL","2016","150","16","30","3"
